Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
506,184373.767700863,506,453114.033868362,506,158810,506,0.408619994061766,0.873767941430047
507,170765.902130628,507,420853.113766452,507,146630,507,0.40752033203824,0.811561637409013
508,168800.965619421,508,414539.830934306,508,144490,508,0.40890603578745,0.799388209311283
509,157970.469950604,509,389220.539932923,509,134800,509,0.407618866380105,0.750566926202999
510,147739.378034592,510,364203.586100496,510,125680,510,0.407413716022107,0.702328617101332
511,138703.146212721,511,340540.544299047,511,117460,511,0.409004268291405,0.656700954662895
512,130350.094920444,512,320843.224988206,512,109890,512,0.408013369481653,0.61872009641152
513,121796.745292139,513,300048.616758364,513,102220,513,0.407676349097332,0.578623418528262
514,112179.464542961,514,275078.643722936,514,93730,514,0.409491165979804,0.530475698961302
515,102880.107343435,515,253013.17879752,515,85580,515,0.408346500782259,0.487928523766674
516,96493.1375408649,516,237883.49768845,516,79890,516,0.407395791714014,0.458755098463271
517,88511.5166543484,517,217155.299537329,517,72940,517,0.409285910956053,0.418786474136264
518,80523.7241474628,518,197959.716394983,518,66050,518,0.408489613913088,0.381773075973975
519,72543.0421671391,519,178356.390818883,519,59230,519,0.408453605556461,0.343973458766592
520,65481.7283170223,520,160508.95365408,520,53220,520,0.409639777519693,0.309559589020691
521,59812.1660673618,521,147201.48714145,521,48380,521,0.408066370645019,0.283899802969352
522,54109.5521028042,522,133203.407024092,522,43560,522,0.407959458274604,0.256908358685044
523,48174.3879511356,523,118260.936350549,523,38600,523,0.409056096196989,0.228095917173535
524,46497.3898265362,524,114619.579252674,524,37080,524,0.40742964452835,0.221074562358978
525,39783.1261293888,525,97777.725696279,525,31580,525,0.408590555805673,0.188599683797012
526,37323.6939432144,526,91918.9437349126,526,29480,526,0.407798315693094,0.177302635519082
527,33741.7762557507,527,83099.1644779166,527,26520,527,0.407790836502553,0.160296119024017
528,30224.3223286629,528,74170.3069604403,528,23640,528,0.409193001385092,0.143079275129359
529,28020.9936357021,529,68974.7777018614,529,21810,529,0.40799062673426,0.133061127116582
530,24578.6472930908,530,60361.5797905165,530,19040,530,0.408895854360836,0.116452945881393
531,23145.7747731447,531,56728.7001702558,531,17830,531,0.409683201409103,0.109447937548839
532,20308.5495830059,532,50033.0307700659,532,15560,532,0.40765659397304,0.09653718221338
533,18489.9826441526,533,45495.806870463,533,14090,533,0.408145451462084,0.087788394875058
534,15432.695553875,534,37873.9300435257,534,11700,534,0.409170349952012,0.073091703472284
535,15386.096103549,535,37876.5754322125,535,11600,535,0.407958674115928,0.073096804376176
536,13141.2860907793,536,32197.9891576462,536,9850,536,0.409810036988902,0.062147213878153
537,12213.9671563864,537,30004.8953197219,537,9100,537,0.408776064765037,0.057918436100036
538,11057.0823230982,538,27239.293204094,538,8190,538,0.4076769379912,0.052585733701515
539,10853.2422254801,539,26628.9527812141,539,7990,539,0.40926428210022,0.051408860203113
540,8930.47005593777,540,21968.972614919,540,6540,540,0.408235036047669,0.042423371195334
541,8351.88286373615,541,20553.7534200068,541,6080,541,0.408080708422563,0.039694510542352
542,7848.66536099911,542,19257.7260820728,542,5680,542,0.409251092546509,0.03719547857586
543,6988.8203140974,543,17190.2685374912,543,5030,543,0.408286074310949,0.033208955805817
544,5906.53944590092,544,14531.8642886743,544,4230,544,0.408187469874024,0.02808295498531
545,5546.64853799343,545,13611.7208550629,545,3950,545,0.409184979077048,0.026308711659534
546,5082.85976550579,546,12532.9378093682,546,3600,546,0.407326687045174,0.024228575510248
547,4440.75831754208,547,10878.6328765825,547,3130,547,0.409876710742002,0.021038703824404
548,4598.24485080242,548,11287.6076927337,548,3220,548,0.409069905162145,0.021827299179715
549,4104.05645086765,549,10105.1727802631,549,2860,549,0.407879312680206,0.019547298937383
550,3369.73845040798,550,8255.17991009501,550,2340,550,0.409864798396571,0.015980096930903
