Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
461,41341.5258436203,461,11874.2089749791,461,40520,461,3.3666898634449,0.0900452592189762
462,47682.474919796,462,13731.6364473563,462,46590,462,3.35786318827426,0.104155352863005
463,57019.8270449638,463,16376.3318968901,463,55540,463,3.36690170120758,0.124245989513869
464,62841.9752454758,464,18058.901020753,464,61030,464,3.36496709280168,0.137027757983069
465,72883.6712658405,465,20989.3103167237,465,70570,465,3.35782916880499,0.159288842303397
466,82540.7821273804,466,23688.4132748303,466,79720,466,3.36939800088212,0.179792789865355
467,93375.412144661,467,26863.2172722347,467,89960,467,3.36123609772676,0.203910437725641
468,109206.987812519,468,31411.6033555781,468,104950,468,3.36189732207369,0.238462609759061
469,122221.109887362,469,35068.9340199753,469,117170,469,3.37010126319175,0.266245809334428
470,139177.231550217,470,40035.8652168303,470,133100,470,3.36157871093749,0.303977492187907
471,158949.512597799,471,45700.5167964364,471,151290,471,3.36326743922325,0.347009462715805
472,181107.111431599,472,51946.2171052945,472,171570,472,3.37132137119019,0.394455415540947
473,205691.334811926,473,59202.5412680217,473,193950,473,3.35970436711732,0.449578651828864
474,231581.885475159,474,66535.4950577873,474,217350,474,3.36568202808462,0.505284011095738
475,257915.715562105,475,73998.6968124798,475,240950,475,3.37033360113697,0.561978809255595
476,281771.131719589,476,81228.8674752256,476,262400,476,3.35439849720808,0.61690336842726
477,307398.758975983,477,88333.4305502439,477,285360,477,3.36510980825183,0.670873739695714
478,329938.988875389,478,94829.3799233016,478,305320,478,3.36444434196166,0.720220729187267
479,357623.737362385,479,103028.064044838,479,329900,479,3.35658815626611,0.782502676898876
480,377480.330735445,480,108342.239017187,480,347130,480,3.36911929910761,0.82287222435939
481,391639.372068644,481,112704.816241931,481,359150,481,3.36022978061596,0.856012884808259
482,408955.370658636,482,117728.573980226,482,373990,482,3.35907592627779,0.894176254945954
483,425867.52396822,483,122206.887077375,483,388380,483,3.36975507942448,0.928196112037434
484,429878.357601166,484,123656.681829893,484,390960,484,3.36164819183156,0.939209591716655
485,442859.460604191,485,127419.270916238,485,401660,485,3.36089946596118,0.967792395159517
486,449712.936872005,486,128955.41437119,486,407060,486,3.37220414551877,0.979461829537108
487,448684.791832924,487,129306.591065597,487,405320,487,3.35543345506517,0.982129570871494
488,457389.62876606,488,131396.871230471,488,412360,488,3.36606851794208,0.99800854827828
489,452608.217270851,489,129896.796655323,489,407240,489,3.36933146493425,0.986613113978351
490,456770.532544851,490,131659.022370722,490,410170,490,3.35487026080586,1
491,458147.255194902,491,131500.538626783,491,410610,491,3.36897286051303,0.998796065794603
492,458273.551033735,492,131521.585555417,492,409930,492,3.36936053292661,0.998955950440637
493,452481.677126169,493,130406.408333491,493,403970,493,3.3552902284456,0.990484419107611
494,451849.865566492,494,129596.552422535,494,402630,494,3.37146921359332,0.984332285088003
495,451324.728773832,495,129816.089364758,495,401390,495,3.36189951170986,0.986000014708225
496,447354.327830315,496,128782.993085405,496,397070,496,3.35906896827017,0.978152017700668
497,446345.430844545,497,127880.234923253,497,395390,497,3.37507976342011,0.971294144434918
498,443134.22025156,498,127516.647654221,498,391770,498,3.36041873019569,0.968532125195884
499,437401.612259388,499,125818.478885776,499,385940,499,3.36170950164432,0.955631852801694
500,430904.64466095,500,123432.556642689,500,379460,500,3.37572798727911,0.93750700713316
501,425588.18633008,501,122557.978520188,501,373350,501,3.35795156717806,0.930863205751394
502,419692.108044624,502,120568.003710196,502,366780,502,3.36604879595776,0.915746205849205
503,402571.966312647,503,115604.764866519,503,350490,503,3.36735343001588,0.878042572246573
504,392921.31186676,504,113212.779170707,504,340800,504,3.35612145858616,0.859871665083294
505,381565.792485476,505,109410.909780115,505,329710,505,3.37230466278894,0.830990465724829
506,369300.272343636,506,106099.392865579,506,318110,506,3.36580188586938,0.805834267454492
507,343810.282706022,507,99053.4350548222,507,295230,507,3.35642291884392,0.752309095677841
508,328973.575879574,508,94292.1155677368,508,281610,508,3.37367181973351,0.716139358322802
509,309102.472608089,509,88856.4354892838,509,263780,509,3.36384953912169,0.674846787782861
510,294980.204601288,510,85024.1598142527,510,250950,510,3.35489387378128,0.645734604697069
511,272180.724891186,511,78031.1014209215,511,230510,511,3.37292948729556,0.592611287498693
512,255664.499781609,512,73528.7711993758,512,215550,512,3.36230419004338,0.558408982435848
513,234423.00746727,513,67470.3589143427,513,196760,513,3.35979343266661,0.512385777790043
514,213075.971532822,514,61028.3419695422,514,178050,514,3.37612615773928,0.463448490224662
515,195749.647238255,515,56385.1201061314,515,162850,515,3.35709351208707,0.428175890741205
516,178251.97102356,516,51204.1389739858,516,147600,516,3.36628443743073,0.388818160746523
517,166577.491875172,517,47804.8209566476,517,137290,517,3.36949078957584,0.362994974504375
518,145564.040167809,518,41948.2983737115,518,119420,518,3.355580092024,0.318505440833464
519,131993.362363338,519,37884.2514470208,519,107790,519,3.36909506052185,0.287632589235147
520,122414.278800488,520,35116.1992145908,520,99510,520,3.37088090336791,0.266604863096712
521,109388.208651543,521,31529.9276552743,521,88500,521,3.35487090167498,0.23936146959284
522,98903.1168079376,522,28328.8461699955,522,79640,522,3.37595734976055,0.215044202732537
523,88199.5885920525,523,25359.7978714603,523,70690,523,3.36313394008144,0.192489594195192
524,81392.7100777626,524,23438.3100246008,524,64930,524,3.35803807688026,0.177892860886218
525,72549.6321749687,525,20793.3151440311,525,57610,525,3.37387167171772,0.157799949583978
526,64515.0956535339,526,18571.1056669636,526,50980,526,3.35930346533399,0.140918760797671
527,59452.8900160789,527,17114.5168555839,527,46750,527,3.35918598792025,0.129853669516821
528,53350.5956468582,528,15310.2524371932,528,41750,528,3.36958577553512,0.116147433186903
529,47801.8052792549,529,13773.6495858999,529,37230,529,3.35600710922409,0.104474508968934
530,44755.457611084,530,12846.5345657295,530,34690,530,3.36883737772869,0.0974316069186879
531,40641.988068819,531,11659.502246922,531,31330,531,3.37065189183861,0.08841422269995
532,36688.0154442787,532,10574.4931631755,532,28130,532,3.35500257739155,0.0801718659974878
533,32568.255692482,533,9350.77297930265,533,24840,533,3.36796471997698,0.0708757795309534
534,29643.1565408707,534,8512.90673083923,534,22490,534,3.36718963454922,0.0645108627830279
535,27574.4594299793,535,7933.00440174091,535,20810,535,3.36119607392416,0.0601055892045683
536,24443.3008065224,536,7001.93686917346,536,18340,536,3.3756522426523,0.0530326615835352
537,22657.8722367287,537,6515.98856873522,537,16900,537,3.36250218045538,0.0493411171613107
538,21485.1973545551,538,6185.33203358082,538,15930,538,3.35893962714826,0.0468292588279849
539,19777.8072476387,539,5669.57524568426,539,14580,539,3.37322318845931,0.0429112718901421
540,17718.2063043118,540,5091.28972660139,540,12990,540,3.3652249663297,0.0385182805359211
541,17002.0965855122,541,4889.51328152694,541,12390,541,3.36248706662523,0.036985469926893
542,15094.1218028069,542,4326.6520205933,542,10940,542,3.37344174771839,0.0327096501608562
543,13146.8703126907,543,3786.65430531535,543,9480,543,3.35732622387262,0.0286075151146989
544,12426.6722199917,544,3575.48511042956,544,8910,544,3.36081517641274,0.0270033517441854
545,12305.4316556454,545,3527.73892044675,545,8770,545,3.37301288420488,0.026640644062824
546,11214.4957540035,546,3234.23262256939,546,7950,546,3.35303327812967,0.024411000424108
547,10668.1439723969,547,3060.04931930158,547,7520,547,3.37115804874598,0.0230878032835006
548,8916.58399057388,548,2563.60003893137,548,6260,548,3.36334565577382,0.0193164873426581
549,8623.30927419662,549,2481.69479257412,549,6020,549,3.36008901066136,0.0186942877072888
550,8471.81751728058,550,2428.17244328053,550,5880,550,3.3737602138961,0.0182877009781637
