Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
464,8889.63922176361,464,19337.6698295385,464,8670,464,0.458001639286621,0.029473348251695
465,10713.8686573505,465,23226.3298782733,465,10410,465,0.459518076043993,0.035408453851966
466,13019.5543079376,466,28364.6488919226,466,12610,466,0.457328350251731,0.043250863723668
467,16582.758440733,467,36000.9035907584,467,16010,467,0.458882228261336,0.054905772473767
468,19183.8574376106,468,41610.7984448703,468,18470,468,0.459277016749912,0.063467929604578
469,24020.4302735329,469,52365.3764595903,469,23060,469,0.457041389422461,0.079882209948906
470,30951.292014122,470,67017.650727431,470,29630,470,0.460053994974569,0.102245387489218
471,38349.2898524761,471,83290.3946834383,471,36530,471,0.458697508705857,0.127081822810044
472,45899.3368536949,472,99994.4026795435,472,43510,472,0.457340574210234,0.152576479108663
473,56711.2664587975,473,122890.713352937,473,53500,473,0.459706805084564,0.187522198199595
474,67940.7766555786,474,147914.068140435,474,63790,474,0.45763602870106,0.225714339265044
475,82022.915446043,475,178386.276447471,475,76650,475,0.45809719029692,0.272222846542396
476,100274.087710762,476,217389.613763802,476,93400,476,0.459501922709039,0.331752073277129
477,120632.031214523,477,262876.081124619,477,112000,477,0.457219366023943,0.401176240930351
478,142877.720572424,478,309942.845393538,478,132230,478,0.459229000442007,0.47301235226387
479,169228.827656364,479,367215.641011591,479,156120,479,0.459096476671965,0.560425519204627
480,191292.957000732,480,416223.738705778,480,175920,480,0.457891751690871,0.635224609749468
481,216823.388342857,481,470071.218079338,481,198840,481,0.459494293553217,0.717409854122913
482,239101.793186665,482,519211.452996283,482,218660,482,0.458775241981164,0.79241062040206
483,257496.855555773,483,560968.217780719,483,234830,483,0.457343578522634,0.856142292858735
484,272371.402477026,484,590576.454346466,484,247710,484,0.459435933694071,0.901332154778575
485,286386.421244144,485,623204.459507484,485,259740,485,0.457840551779801,0.951130968182142
486,294970.934184694,486,641567.901453778,486,266990,486,0.45805931512289,0.979158351848958
487,302779.193920183,487,655223.275085384,487,273510,487,0.460307040047002,1
488,295927.584060144,488,645628.573514399,488,266790,488,0.456702094763401,0.985355992472158
489,295004.602406359,489,639986.924791833,489,265430,489,0.459203245991238,0.97674537068768
490,291636.328799248,490,633273.105483109,490,261880,490,0.458787499556685,0.966498338013434
491,284635.407234478,491,620422.391338865,491,255100,491,0.457107386305241,0.946884809309683
492,280691.292090035,492,608755.765380956,492,251080,492,0.459334206927554,0.929078506832411
493,268204.259742403,493,582601.385016673,493,239450,493,0.458627865926305,0.889160126869577
494,259528.284976673,494,565259.028443452,494,231260,494,0.457448908509,0.862691184784214
495,250681.97825408,495,542926.634420974,495,222950,495,0.459943846787322,0.82860614902147
496,239111.840426636,496,519753.650107469,496,212240,496,0.458331422952087,0.79323815406937
497,233263.50269165,497,507319.349458128,497,206640,497,0.45808863393128,0.77426018055292
498,222129.38566885,498,481458.451263481,498,196390,498,0.459601382830211,0.734789730634564
499,211425.515745926,499,460004.970040295,499,186560,499,0.457914916915969,0.702046144165884
500,202245.091564178,500,439736.168990214,500,178110,500,0.458211389692509,0.671110687449305
501,192826.439972448,501,417989.481957333,501,169170,501,0.459554374794439,0.637919592733222
502,181601.816655731,502,395413.44737577,502,158720,502,0.457582815345166,0.603462698173733
503,172561.041306162,503,374753.478313604,503,150250,503,0.45873289598211,0.571930217436006
504,161520.734863472,504,349677.375304162,504,140110,504,0.460126849013841,0.533657568878632
505,152336.927532911,505,332140.979524618,505,131650,505,0.456986670930134,0.506892472548443
506,144085.515180779,506,312116.746115194,506,124130,506,0.459863299934471,0.476330289595967
507,129803.379374886,507,281589.458425505,507,111480,507,0.459215421073934,0.42973771686976
508,116714.164408779,508,254276.689956406,508,99930,508,0.457326631253841,0.388051335682337
509,111429.272851992,509,241259.9010707,509,95110,509,0.460079144795845,0.368184333772966
510,98372.200252533,510,214034.600242616,510,83710,510,0.457908320350975,0.326631450931893
511,90977.3197611809,511,197718.247312703,511,77070,511,0.458415913486505,0.301728456986243
512,81221.266714859,512,176029.348192313,512,68500,512,0.459639708138502,0.268625561639289
513,77332.8938910484,513,168251.080217265,513,64930,513,0.45792665926896,0.25675390373128
514,66845.2977615357,514,145077.978003785,514,55880,514,0.459010881305894,0.221385728833186
515,61371.8498363495,515,133178.892190651,515,51080,515,0.459076702951025,0.203224632218269
516,58026.1398623466,516,126389.794301084,516,48070,516,0.457422943296216,0.1928627048705
517,50870.4180785179,517,110417.832309046,517,41950,517,0.458966685893992,0.168485340976962
518,46035.512016201,518,99908.9786418673,518,37790,518,0.459030377746037,0.152446099831983
519,42991.2834317207,519,93640.0525217881,519,35130,519,0.457430156411633,0.142878089757387
520,38377.7320604324,520,83088.0001185337,520,31220,520,0.460106631595943,0.126772916117102
521,33999.1715693474,521,73764.9371416631,521,27530,521,0.459163062925451,0.112543499662015
522,30620.683423996,522,66651.53438042,522,24680,522,0.457721252611,0.101686598817988
523,27770.1919498444,523,60209.5274514716,523,22280,523,0.459464847190892,0.091854422458569
524,24564.6587762833,524,53391.4416220176,524,19620,524,0.458367678310352,0.08144825198278
525,22273.102789402,525,48431.6484113808,525,17710,525,0.45817639366113,0.073878318871703
526,20535.8267147064,526,44487.4682299523,526,16250,526,0.459833880751863,0.067858475123497
527,18614.21960392,527,40547.1003523151,527,14660,527,0.457395833435877,0.061844449941403
528,16608.2055850983,528,36043.1547923441,528,13020,528,0.459042078375778,0.054970258785249
529,15147.3176782608,529,32835.3249040267,529,11820,529,0.459547407726986,0.050074276905561
530,14330.5397644043,530,31191.7053047049,530,11130,530,0.457740296532697,0.04756568634573
531,12708.912237072,531,27562.5867255012,531,9820,531,0.459336818087732,0.042026708462978
532,11316.3889348984,532,24587.5134075709,532,8700,532,0.458524920364057,0.037485973585366
533,10144.0382835388,533,22062.5984485468,533,7760,533,0.458077274001675,0.033632297325239
534,9169.40478096008,534,19891.1370295072,534,6980,534,0.459227609269651,0.030318083002723
535,9114.33651781082,535,19794.0819488926,535,6900,535,0.458725359094275,0.030169951732498
536,8315.54132585525,536,18079.0554272631,536,6260,536,0.458240941435842,0.027552375656017
537,7276.92186818123,537,15765.3813338339,537,5450,537,0.459801890224977,0.024021107842163
538,6549.93524398804,538,14231.7261833369,538,4880,538,0.458510813614107,0.021680351602604
539,5854.23094530106,539,12717.6956488288,539,4340,539,0.458594465630415,0.019369547625984
540,5629.75075602531,540,12221.4237999271,540,4150,540,0.458906721954707,0.01861210784139
541,5030.18974528313,541,10952.5260873858,541,3690,541,0.457584156449623,0.016675440242399
542,4756.17723841667,542,10326.6263625291,542,3470,542,0.458837506182813,0.015720154638708
543,4100.70465497971,543,8905.40242365167,543,2980,543,0.458740919482246,0.013550997640369
544,4421.81247057915,544,9623.14118261772,544,3190,544,0.457801433729765,0.014646453472066
545,3868.63513040543,545,8398.49049183546,545,2780,545,0.45889566743929,0.012777318324702
546,3337.27434000969,546,7252.50664913134,546,2390,546,0.458433646821323,0.011028249227015
547,2999.69854707718,547,6527.34646432543,547,2140,547,0.457859983608511,0.009921466371225
548,2931.79590110779,548,6349.82387894577,548,2080,548,0.459933702792425,0.009650520781367
549,2688.61427202225,549,5844.64057042132,549,1900,549,0.458297934918163,0.00887947979398
550,2354.58100652695,550,5107.41481117648,550,1660,550,0.459259252897517,0.007754281736675
