Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
457,19778.4482265472,457,49780.4324762597,457,19560,457,0.399562885290011,0.075201605098231
458,25412.302923584,458,63743.8848245356,458,25070,458,0.400861326173671,0.096304559066161
459,33520.1696006775,459,83878.5787854856,459,32990,459,0.401789938847267,0.126734105371645
460,42159.3838233948,460,106292.95083915,460,41400,460,0.398908468992285,0.160608927290375
461,51255.7226198673,461,128260.050339229,461,50180,461,0.401786228100643,0.193807786569352
462,67169.6493613243,462,168556.594534862,462,65560,462,0.400703929863151,0.254707920434319
463,87224.090999651,463,219464.792061757,463,84880,463,0.399684471131317,0.331645437189121
464,105195.095165634,464,262900.217209238,464,102070,464,0.402276884457798,0.39728935923666
465,127733.054062128,465,321296.452634371,465,123580,465,0.399795280453259,0.485543541464677
466,156363.168231964,466,392997.507307114,466,150910,466,0.400101432070066,0.593905286001137
467,182645.13193512,467,456710.478767916,467,175850,467,0.402066378265043,0.690194646995973
468,205571.97530365,468,517554.886037287,468,197450,468,0.399451894769956,0.78214874930435
469,227519.77863121,469,570850.458068131,469,218010,469,0.400765294511535,0.862694303169492
470,243636.534237862,470,609218.071357655,470,232900,470,0.402068603425557,0.920679245353802
471,256497.273129845,471,645979.484746537,471,244050,471,0.399325608744961,0.976236738958698
472,260839.018241692,472,654006.159496728,472,247030,472,0.401025027463274,0.988367445860114
473,264679.454855633,473,661703.215352883,473,249510,473,0.402146039154489,1
474,256979.469895935,474,647720.494876311,474,241140,474,0.399014856841846,0.978867926125736
475,249647.250599384,475,623267.725296345,475,233190,475,0.402674059516259,0.941912475713923
476,239082.246705866,476,599797.623814078,476,222620,476,0.400805742937191,0.906442130784212
477,222637.818221045,477,560645.336809692,477,206660,477,0.399366707814895,0.847271311864581
478,205404.4233325,478,512619.763628823,478,190070,478,0.40281817257457,0.774690302896233
479,187278.080982828,479,470486.126108022,479,172760,479,0.400273844458961,0.711013771410616
480,178279.919464588,480,447832.35910469,480,163950,480,0.400315162158723,0.676777152102745
481,161203.98783803,481,402882.389455984,481,147840,481,0.402270632884474,0.608844300205012
482,142729.153968096,482,359271.30120764,482,130540,482,0.399524681098354,0.542934898658641
483,131059.277309179,483,328416.632076271,483,119540,483,0.401247777641691,0.496304262757529
484,120554.660774469,484,301516.348077848,484,109660,484,0.401983080061894,0.455649885832395
485,108711.090959311,485,274018.080475013,485,98620,485,0.399000650432934,0.414091776781226
486,101138.448292351,486,252853.115684611,486,91570,486,0.402138051417138,0.382105183024572
487,90755.5893222809,487,227715.829753926,487,82010,487,0.400750592191997,0.344115223618907
488,82915.4605479717,488,208839.717350722,488,74780,488,0.399288993613074,0.315587770579153
489,74976.7144083023,489,187266.451210064,489,67490,489,0.402509209525986,0.282984111330054
490,67584.9749414921,490,169934.497696022,490,60720,490,0.399946200600161,0.256790344340454
491,62381.5927481174,491,156973.27048718,491,55940,491,0.399648494722778,0.237202052395601
492,57235.8339156151,492,143019.181479182,492,51230,492,0.40233824433781,0.216113249236078
493,50949.421160078,493,128107.984325325,493,45520,493,0.399941309443198,0.193577969328497
494,46602.664808321,494,117068.119765113,494,41560,494,0.400302059150953,0.176893431163041
495,43262.2154107094,495,108020.212418216,495,38510,495,0.402631074317018,0.163219336284117
496,39212.6650541306,496,98561.95186437,496,34840,496,0.400077091918254,0.148925074943429
497,36445.1640909672,497,91350.4189209495,497,32320,497,0.401147611801551,0.138026291179397
498,34514.8938993454,498,86225.5435922769,498,30550,498,0.402424184218715,0.130281071340142
499,30332.2250060558,499,76290.402740506,499,26800,499,0.399827881331683,0.115266101200204
500,27166.3695793152,500,67993.9119216128,500,23960,500,0.401707069320706,0.102727621497649
501,25069.8771426201,501,62623.4709995076,501,22030,501,0.402463639631027,0.094611278580442
502,24501.687071228,502,61737.7953589218,502,21450,502,0.399132782719684,0.093272757718436
503,21952.4132653236,503,54901.0727814415,503,19150,503,0.402008158834435,0.082940424549993
504,19982.802571106,504,50071.5421977535,504,17370,504,0.401267948567969,0.075641558979197
505,18703.8196613789,505,47001.1432318668,505,16200,505,0.400169535380912,0.071001267565284
506,17032.658537674,506,42528.8098787543,506,14710,506,0.402627063639834,0.064242233873188
507,15874.7976714134,507,39925.4693818943,507,13670,507,0.399848861450588,0.060307807536648
508,14288.668652916,508,35848.225765055,508,12270,508,0.400789409119379,0.054145872635726
509,12891.5775265217,509,32340.0867437803,509,11040,509,0.400825442509956,0.048844025038689
510,12202.7526741028,510,30623.8912941983,510,10420,510,0.400677522860757,0.046250340277271
511,11632.3212200165,511,29170.0522126812,511,9890,511,0.400970631551273,0.044053154477599
512,11044.3456813812,512,27679.6891477692,512,9350,512,0.401191312018084,0.041800770012075
513,10367.1513064384,513,26037.7013188035,513,8740,513,0.40037678978279,0.039319235166228
514,9431.99698677063,514,23630.3366861257,514,7920,514,0.401328380999744,0.035680986990898
515,9209.62584352493,515,23035.6296270589,515,7700,515,0.401955394659127,0.034782206705131
516,8600.85093374252,516,21595.8984843522,516,7160,516,0.400476832360529,0.032606342221697
517,7318.19197597504,517,18310.9684275338,517,6070,517,0.401823014655483,0.027641830147756
518,6706.14289293289,518,16808.6622888156,518,5540,518,0.401156706516323,0.025371396124682
519,6590.47723321915,519,16517.4001055066,519,5420,519,0.40118812150078,0.024931211828301
520,6104.09327459335,520,15272.6760910936,520,5000,520,0.401835005440624,0.023050061456332
521,5713.12765836716,521,14330.8072383265,521,4660,521,0.400859362796747,0.021626615839301
522,5380.24999427795,522,13469.5348257236,522,4370,522,0.401608148025502,0.020324975555532
523,5156.32207489014,523,12887.5406200878,523,4170,523,0.40224623813481,0.019445408194624
524,5105.71387195587,524,12801.4115986791,524,4110,524,0.401032005021144,0.01931524147591
525,4688.67603731155,525,11718.1623308607,525,3760,525,0.402264619491301,0.017678127754719
526,4370.2956741333,526,10925.4983377543,526,3490,526,0.402157191183101,0.016480175318506
527,3972.01866445541,527,9958.21489525517,527,3160,527,0.401059565254162,0.015018320653064
528,3735.95003833771,528,9323.18196693465,528,2960,528,0.402838114380602,0.014058595914496
529,3149.90092391968,529,7881.45505811859,529,2490,529,0.401821248450716,0.011879715231394
530,3566.47073364258,530,8946.98906390121,530,2800,530,0.400822680430822,0.013490055891744
531,2910.61661753654,531,7260.34221232148,531,2280,531,0.403007805221521,0.010941027902012
532,2966.43205089569,532,7435.48647040236,532,2310,532,0.40114376563318,0.011205723274177
533,2575.47030072212,533,6445.94867644345,533,2000,533,0.401714265985242,0.009710235625807
534,2550.29030838013,534,6373.73446470766,534,1970,534,0.402268998525176,0.009601098347427
535,2378.34700727463,535,5959.09251016127,535,1830,535,0.401294187485272,0.008974450304971
536,2272.9860224247,536,5689.38987937532,536,1740,536,0.401680054112539,0.008566848942461
537,2300.8112830162,537,5731.49806345108,537,1750,537,0.403527907464163,0.008630487006176
538,2111.92034564018,538,5299.67074475945,538,1600,538,0.400705089054239,0.007977866737123
539,2234.21022562981,539,5585.18722949066,539,1680,539,0.402172027732293,0.008409367564002
540,1589.28604960442,540,3962.9797932405,540,1200,540,0.403143157351059,0.005957726809282
541,1640.81971921921,541,4119.22275979232,541,1230,541,0.40054343601857,0.006193856675215
542,1678.97782115936,542,4182.78596875167,542,1250,542,0.403498073433243,0.006289919700265
543,1717.48475999832,543,4292.14355350772,543,1270,543,0.402289396187514,0.006455191727526
544,1601.5348795414,544,4023.03708003627,544,1180,544,0.400311110473545,0.006048491337071
545,1328.25027537346,545,3310.62788845344,545,980,545,0.403311486583524,0.004971827915925
546,1194.12292780876,546,2995.60259741512,546,880,546,0.400825402217218,0.004495730454516
547,1402.34473185539,547,3509.77961148803,547,1020,547,0.401718904418521,0.005272805749988
548,1266.78976435661,548,3161.25382722785,548,920,548,0.402845467209301,0.004746079020922
549,1434.31474123001,549,3599.41035214677,549,1030,549,0.400691359244048,0.005408264614104
550,946.506508827209,550,2366.01486739953,550,690,550,0.402189616108621,0.003544235039635
