Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
477,63200.5728064299,477,153689.206264042,477,58710,477,0.412762658336147,0.328973137211156
478,72143.6179219961,478,176892.103811822,478,66800,478,0.409505649192675,0.378617023156472
479,79514.952192092,479,193629.627958174,479,73390,479,0.412215562581428,0.414427884193006
480,90193.9244073629,480,219744.011284484,480,82980,480,0.412018320805816,0.470301055408541
481,98286.6815251112,481,240338.541677965,481,90170,481,0.410575387301481,0.514364195188648
482,108457.226125598,482,264108.644318607,482,99220,482,0.412214548348831,0.565221647882671
483,117212.824849486,483,286405.479494468,483,106930,483,0.410867871812182,0.612926963140502
484,128731.455669999,484,314264.711461861,484,117110,484,0.411226568259212,0.672533334778586
485,137962.665222287,485,335529.881036624,485,125160,485,0.412719572285851,0.718031344275179
486,144216.876824355,486,352681.538870062,486,130570,486,0.410541043106473,0.754728267299682
487,152620.811767411,487,372332.426805829,487,137900,487,0.411493438509263,0.796772431714861
488,159770.186784434,488,389223.173426511,488,144070,488,0.412051817184389,0.832911120731681
489,164101.048379445,489,401507.075172902,489,147680,489,0.410346040319651,0.859193209682233
490,170185.422661185,490,414320.721241375,490,152850,490,0.412314525123045,0.886608715985145
491,172256.359537911,491,420144.81980471,491,154410,491,0.411578262591261,0.899069697817999
492,177476.034746194,492,434098.38627301,492,158780,492,0.4104668987459,0.928924127026947
493,181168.559392667,493,439849.514663394,493,161770,493,0.413402169658551,0.941228985128448
494,181843.333179402,494,443691.007377342,494,162060,494,0.411433351069159,0.949448071807528
495,184341.258048654,495,450601.135830988,495,163970,495,0.410719548281925,0.964232674812989
496,190522.527694035,496,462695.816446049,496,169130,496,0.413285375315246,0.990109914660412
497,188619.926788783,497,461999.960429104,497,167110,497,0.409918219415039,0.988621092125708
498,190102.306496286,498,463809.413311863,498,168090,498,0.411461576728406,0.992492516905744
499,192280.551693034,499,467318.311895459,499,169680,499,0.412985950439973,1
500,188037.209756851,500,461264.186323544,500,165610,500,0.409329046835831,0.987046862626882
501,189372.889951301,501,460624.431153776,501,166150,501,0.412665318232899,0.985678070965604
502,189992.225284243,502,462755.924420632,502,166060,502,0.412130787136819,0.990238519005126
503,189140.237236238,503,462959.849032824,503,164690,503,0.410185230093628,0.990674827020893
504,190605.814713764,504,463013.731462565,504,165340,504,0.413186374865077,0.9907901114672
505,185397.93714726,505,452726.9922494,505,160220,505,0.41111712960563,0.968781062502691
506,180699.692734051,506,442175.196691666,506,155670,506,0.410296113563745,0.946204910791132
507,174780.031333423,507,424974.771693726,507,150100,507,0.412809160924551,0.909403647713951
508,170665.924334669,508,416707.440109673,508,146110,508,0.411159841100352,0.891715233351663
509,167284.570243907,509,408866.484085334,509,142770,509,0.410759545858065,0.874939073142666
510,160292.527730942,510,388985.287261859,510,136380,510,0.413586066669963,0.832402150091199
511,152305.685933447,511,372901.589101591,511,129000,511,0.410077741703947,0.797990186007701
512,148891.02160902,512,362631.994291962,512,125540,512,0.412147667648412,0.776017818445246
513,142411.857846308,513,345558.929472405,513,119540,513,0.413626192276876,0.739489049532063
514,130492.719926262,514,319646.387660369,514,109050,514,0.409891841261291,0.684047729428788
515,124895.177948236,515,303161.831146703,515,103910,515,0.413486566256052,0.648778106669891
516,117416.477631998,516,285638.359634072,516,97230,516,0.412612178071506,0.611285667661026
517,108987.400175715,517,266869.250520598,517,89830,517,0.410037797533567,0.571128117932343
518,103523.184021807,518,251037.575981679,518,84930,518,0.413877338822235,0.537255372361882
519,95061.9357405186,519,232194.189912564,519,77630,519,0.411014390990701,0.496938902967815
520,89213.5762317181,520,217913.307096887,520,72520,520,0.411007033632049,0.466384162283381
521,83288.1969130039,521,201980.440884304,521,67380,521,0.413854722913522,0.432294911515857
522,80769.6356003284,522,197601.982858757,522,65030,522,0.410381074974839,0.422926957776932
523,76911.3902900219,523,187365.986734219,523,61630,523,0.412054413562616,0.401026476464335
524,73840.8220818043,524,179373.935737549,524,58890,524,0.413181731901844,0.383927040183549
525,71468.8910872936,525,174877.712869952,525,56730,525,0.410313815188893,0.374307122034789
526,68625.5564630508,526,166874.719459281,526,54200,526,0.412778776623572,0.357184273852473
527,67673.3635381222,527,164360.530013382,527,53180,527,0.413257510383296,0.351805026116707
528,64633.9841622353,528,158289.38398279,528,50540,528,0.409975689972919,0.338815472528435
529,60171.0853371143,529,146022.653669802,529,46820,529,0.413574655480366,0.312570122811834
530,55595.8217010498,530,135581.592568836,530,43050,530,0.411637490294002,0.290230893610951
531,52194.7170293093,531,127536.052877069,531,40190,531,0.410867659142817,0.273017015300964
532,48306.5409769535,532,117005.499765968,532,36990,532,0.414335326351672,0.250486312981907
533,43647.5132731676,533,106705.166669386,533,33240,533,0.410668584882076,0.228448179150022
534,40480.5675868034,534,98685.6326581484,534,30660,534,0.411774972693462,0.211289941435588
535,37222.1948012114,535,90319.1732204072,535,28040,535,0.413624358122817,0.193389437533519
536,33148.3821397543,536,81044.4564889007,536,24820,536,0.410636822521762,0.173545666786961
537,29734.0793032885,537,72328.8986987353,537,22130,537,0.412639626724633,0.154898247601757
538,27155.3917100191,538,65996.4578028884,538,20090,538,0.412997701376033,0.141349639160009
539,24855.9297568083,539,60859.8021183229,539,18280,539,0.410057458720942,0.130359479486208
540,23555.195569396,540,57227.8440731992,540,17220,540,0.413128945553609,0.122588703850148
541,20693.9409537554,541,50337.7293517128,541,15040,541,0.412645951492458,0.10784692133444
542,18864.872488904,542,46185.7200365845,542,13630,542,0.41009971578987,0.098963467168439
543,17486.7361191034,543,42413.0914774385,543,12560,543,0.413795029102477,0.090891719167198
544,15766.2524213552,544,38451.2587654752,544,11260,544,0.411616124413851,0.082415158389299
545,14065.5756772757,545,34337.0653669311,545,9990,545,0.411231356180935,0.073612613473789
546,13242.2247829676,546,32104.1625061165,546,9350,546,0.413969412497691,0.06883519398465
547,12221.0471877337,547,29855.3264878968,547,8580,547,0.410952046918832,0.064023684621722
548,10810.997385335,548,26353.7854026131,548,7550,548,0.411802334323811,0.056531943303091
549,9411.60168764591,549,22824.2563559785,549,6540,549,0.413848103937182,0.048980320189168
550,8446.98632800579,550,20672.8873419628,550,5840,550,0.410239612177352,0.044377346886451
