Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
519,13419.9174750805,519,29162.824152745,519,11000,519,0.45844573321231,0.056322877365496
520,12263.5887672901,520,26608.9683210478,520,10010,520,0.45912889086865,0.051393975731117
521,10727.2693645954,521,23298.2548160476,521,8720,521,0.458696232451252,0.045004350677415
522,10965.615803957,522,23847.8453993231,522,8870,522,0.458102765715179,0.046065051869128
523,10181.4877016544,523,22070.8878607512,523,8200,523,0.459539626936954,0.042635551735494
524,9376.79162669182,524,20413.292929955,524,7520,524,0.45765183108388,0.039436419559693
525,8311.74388432503,525,18061.1268524147,525,6640,525,0.458473317287185,0.034896775982313
526,7986.43649730682,526,17339.6469995086,526,6350,526,0.458846271641539,0.033504331200574
527,6931.28722043037,527,15095.9800694137,527,5490,527,0.457459838331505,0.029174089273254
528,6684.50827627182,528,14497.5063547095,528,5270,528,0.459319564212659,0.028019044405831
529,5971.68716826439,529,12964.5170401631,529,4690,529,0.458874770290048,0.025060399111852
530,5652.30006408691,530,12319.9085008715,530,4420,530,0.457119193031246,0.023816314757749
531,4904.34998424053,531,10634.2340337941,531,3820,531,0.459420835599708,0.020562989518052
532,4696.85074725151,532,10210.4045100112,532,3640,532,0.458286185651033,0.019745005195467
533,4328.84206316471,533,9425.36872426281,533,3340,533,0.457582801993727,0.018229898461799
534,4088.66563444138,534,8866.5450105026,534,3140,534,0.459371703254476,0.017151377473301
535,3499.68175399303,535,7619.65977073755,535,2680,535,0.457602735693527,0.014744908548986
536,3776.26240828037,536,8217.68267727581,536,2870,536,0.45782657687532,0.01589908336373
537,2884.09657900333,537,6252.34795606204,537,2190,537,0.459514294010218,0.012106018226982
538,2820.8640816927,538,6136.58715817962,538,2130,538,0.457971696059996,0.011882601705658
539,3070.33407685757,539,6669.52308003977,539,2300,539,0.458619758264413,0.012911159662483
540,2526.66288197041,540,5477.18009323461,540,1890,540,0.459538443427173,0.010609956429528
541,2446.03680365086,541,5328.7814935468,541,1820,541,0.457340269511301,0.010323549463456
542,2433.68391129971,542,5281.0499210907,542,1800,542,0.459082266448356,0.010231428278473
543,2029.37327911854,543,4406.50749102028,543,1500,543,0.458799960980083,0.008543575127404
544,1999.80761320591,544,4357.41042811422,544,1470,544,0.45726363892188,0.008448818567305
545,1516.58426964283,545,3290.02588996739,545,1120,545,0.459208259456928,0.006388783177176
546,1483.39136974812,546,3223.65946372974,546,1090,546,0.458431784295454,0.006260697017147
547,1736.44117615223,547,3783.98408581114,547,1260,547,0.457213823269027,0.007342114735125
548,1602.96518018246,548,3473.43538039456,548,1160,548,0.459716987941689,0.006742760612357
549,1482.22201497555,549,3224.22607602196,549,1070,549,0.458004830042343,0.006261790569969
550,1389.08594119549,550,3022.99409388335,550,1000,550,0.45780520765731,0.005873416005774
