Wavelength,S1c,Wavelength,S1c / R1c,Wavelength,S1,Wavelength,R1,Normalized1
475,26200.6046584845,475,68247.0691694436,475,24520,475,0.386861664785649,0.056520547431893
476,25187.7526215792,476,65650.3017250287,476,23500,476,0.386628063224438,0.05424105942469
477,24232.6510467291,477,62819.2727153696,477,22540,477,0.388636431639895,0.05175593250682
478,23519.664719367,478,61306.5950176198,478,21810,478,0.386603605055434,0.050428077493003
479,21955.9852581739,479,57051.299824834,479,20300,479,0.387764806488156,0.046692704739494
480,21012.9448479414,480,54452.2725293242,480,19370,480,0.388775726735743,0.044411232995364
481,18977.1727925539,481,49599.5253855244,481,17450,481,0.385610116543174,0.040151406440593
482,18592.261094451,482,48238.5885644687,482,17050,482,0.388319867092043,0.038956752229709
483,17864.9397319555,483,46384.430360609,483,16340,483,0.388056596247144,0.037329139638429
484,16836.3891130686,484,44016.5708158133,484,15360,484,0.385507313316813,0.035250591000308
485,17026.0152703524,485,44097.8395114652,485,15490,485,0.388968049221001,0.035321930086717
486,15734.09629004,486,41029.0827488606,486,14290,486,0.386455733805204,0.032628121577823
487,15621.5914716482,487,40666.5188572176,487,14160,487,0.38708379579104,0.03230985663476
488,15109.1233000994,488,39185.8620326661,488,13670,488,0.388467039060607,0.031010110105048
489,14072.0292328119,489,36678.9735374255,489,12710,489,0.386616891407085,0.028809519415809
490,13765.8246036768,490,35813.8891239691,490,12410,490,0.387307336565435,0.028050133145031
491,12977.8443248034,491,33604.5772495761,491,11680,491,0.389060841490026,0.026110760432745
492,12846.4190016508,492,33498.4902927112,492,11540,492,0.38646155837087,0.026017635441358
493,12042.2034401178,493,31210.8787276117,493,10800,493,0.388715048494423,0.024009529887278
494,11930.7221987486,494,30938.5502363325,494,10680,494,0.388515681932514,0.023770475161285
495,11278.9008618593,495,29461.5010996135,495,10080,495,0.385828904681795,0.022473895523227
496,10027.9759272575,496,25997.6656978614,496,8950,496,0.388611554807883,0.019433280055638
497,10251.1197962046,497,26636.5645512403,497,9130,497,0.387769677856379,0.019994116674729
498,9751.0118827343,498,25395.8369743999,498,8670,498,0.38691259289955,0.018904984246757
499,9611.59039638042,499,24885.401520422,499,8530,499,0.389100628304151,0.018456915052769
500,9267.09630393982,500,24079.5227227742,500,8210,500,0.387771984317625,0.01774950050995
501,8287.83595368862,501,21589.799352284,501,7320,501,0.386832080855809,0.015563977668275
502,9074.82608313561,502,23480.1088687965,502,7980,502,0.389346918263239,0.017223324515857
503,8557.85673086643,503,22254.2945661511,503,7500,503,0.387478133191681,0.016147283221536
504,8117.43694009781,504,21080.7364818941,504,7090,504,0.387974496097309,0.015117113352234
505,7407.21265089512,505,19150.5893302197,505,6450,505,0.389633545068093,0.013422796329798
506,6896.43844118118,506,17971.4900612706,506,5990,506,0.386702975769643,0.012387762311387
507,7430.68200366497,507,19262.0282955044,507,6430,507,0.388652365152928,0.013520619408044
508,6822.99118943214,508,17666.1827989822,508,5890,508,0.38908478109864,0.012119758241791
509,7008.43262693882,509,18254.5876261227,509,6030,509,0.386880017531912,0.01263627031904
510,7159.62237739563,510,18527.4238165903,510,6140,510,0.389292847792586,0.012875770712284
511,5987.43260197639,511,15537.4909917684,511,5120,511,0.388253350933618,0.010251155238463
512,6299.35874757767,512,16388.800819859,512,5360,512,0.387305988785258,0.010998449936616
513,5553.06483521462,513,14363.6117863305,513,4710,513,0.38945905319243,0.009220703483357
514,5302.65481777191,514,13814.8952151258,514,4480,514,0.386792281882338,0.008739030453257
515,5470.69573807716,515,14171.9496351579,515,4600,515,0.388897245581431,0.00905245908551
516,5665.83169827461,516,14683.5243071991,516,4740,516,0.38874361246962,0.009501528305095
517,5619.75956482887,517,14645.1873028628,517,4680,517,0.386687689801446,0.009467875410299
518,5146.09255461693,518,13312.7893588761,518,4270,518,0.389407169020064,0.008298273126247
519,4827.05277457237,519,12519.864535167,519,3990,519,0.388443586541132,0.00760222980895
520,4443.25789189339,520,11532.8455320993,520,3660,520,0.388172472440535,0.00673580721681
521,4749.39304471016,521,12290.6023844548,521,3890,521,0.389284164826685,0.007400979472044
522,4449.14850497246,522,11526.330899417,522,3630,522,0.388874023135876,0.006730088557982
523,4695.40084290504,523,12190.7431416781,523,3810,523,0.388067834821696,0.007313321277312
524,4328.81198239326,524,11195.4140457657,524,3500,524,0.389510023029581,0.006439603939923
525,4336.83617329597,525,11261.294600128,525,3490,525,0.388018497913332,0.006497435046016
526,4054.69137516022,526,10523.0388774627,526,3250,526,0.388216523370784,0.005849381224452
527,4215.33347039223,527,10913.387541278,527,3360,527,0.389119254278095,0.006192036127843
528,3954.88336820602,528,10268.4431422966,528,3140,528,0.388056382624105,0.005625892622789
529,4064.7618540287,529,10528.2049397232,529,3210,529,0.388955272846672,0.005853916084512
530,4085.01850891113,530,10565.6597534482,530,3210,530,0.389483323249182,0.005886794576916
531,3406.12373607159,531,8839.30930407299,531,2670,531,0.388238269051717,0.004371373874133
532,3674.03334698677,532,9488.19316163589,532,2860,532,0.390051204573252,0.004940975505023
533,3260.77164223194,533,8444.13253141802,533,2530,533,0.389027648379874,0.004024480772122
534,3093.9465929985,534,8016.26960602613,534,2390,534,0.388835250554348,0.00364889519196
535,3071.36646521091,535,7929.57571713517,535,2360,535,0.390156022913367,0.003572793775774
536,3318.45250270367,536,8625.4280796203,536,2530,536,0.387651853306433,0.004183625184062
537,2948.75638086796,537,7639.48297183781,537,2240,537,0.388864704307649,0.003318145276039
538,2614.82307236195,538,6768.77734144777,538,1980,538,0.389170385763036,0.002553824602446
539,2808.4486291647,539,7282.38680697494,539,2110,539,0.38853787727087,0.003004679999441
540,2496.46919190884,540,6475.14663028997,540,1870,540,0.38843861837497,0.002296070414226
541,2719.50675685406,541,7029.19927910034,541,2020,541,0.38972924652051,0.002782427546837
542,2389.20767762661,542,6184.75943748415,542,1770,542,0.389169537708182,0.002041163443304
543,2404.1989433527,543,6224.29919536021,543,1770,543,0.389125745462082,0.002075872136252
544,2250.31131141186,544,5813.99176575262,544,1650,544,0.389886981862236,0.001715697078193
545,2689.06958734989,545,6978.14185353745,545,1950,545,0.388255485733493,0.002737608443186
546,2378.27108175755,546,6149.12751307069,546,1720,546,0.389612273124859,0.002009885115108
547,2307.12952306271,547,5971.2846348332,547,1660,547,0.389232145232571,0.001853771517419
548,2133.92034337521,548,5531.71262101764,548,1530,548,0.388645468657372,0.001467907494074
549,1798.7003688097,549,4644.73566391972,549,1290,549,0.390084029803551,0.000689303564515
550,1985.0344837904,550,5153.31624393029,550,1410,550,0.388100932564421,0.001135744517603
